date,exchange_rate
2016-05-02,453
2016-05-03,453
2016-05-04,453
2016-05-05,446.84
2016-05-06,446.84
2016-05-07,446.84
2016-05-08,459.02
2016-05-09,459.02
2016-05-10,459.02
2016-05-11,450.78
2016-05-12,450.78
2016-05-13,450.78
2016-05-14,455.82
2016-05-15,455.82
2016-05-16,455.82
2016-05-17,454
2016-05-18,454
2016-05-19,454
2016-05-20,436.05
2016-05-21,436.05
2016-05-22,436.05
2016-05-23,438.47
2016-05-24,438.47
2016-05-25,438.47
2016-05-26,448.7
2016-05-27,448.7
2016-05-28,448.7
2016-05-29,526.64
2016-05-30,526.64
2016-05-31,526.64
2016-06-01,531.97
2016-06-02,531.97
2016-06-03,531.97
2016-06-04,567.88
2016-06-05,567.88
2016-06-06,567.88
2016-06-07,583.72
2016-06-08,583.72
2016-06-09,583.72
2016-06-10,574.32
2016-06-11,574.32
2016-06-12,574.32
2016-06-13,665.85
2016-06-14,665.85
2016-06-15,665.85
2016-06-16,693.88
2016-06-17,693.88
2016-06-18,693.88
2016-06-19,751.96
2016-06-20,751.96
2016-06-21,751.96
2016-06-22,664.46
2016-06-23,664.46
2016-06-24,664.46
2016-06-25,665
2016-06-26,665
2016-06-27,665
2016-06-28,651.85
2016-06-29,651.85
2016-06-30,651.85
2016-07-01,667.95
2016-07-02,667.95
2016-07-03,667.95
2016-07-04,656.97
2016-07-05,656.97
2016-07-06,656.97
2016-07-07,673.76
2016-07-08,673.76
2016-07-09,673.76
2016-07-10,647.41
2016-07-11,647.41
2016-07-12,647.41
2016-07-13,664.5
2016-07-14,664.5
2016-07-15,664.5
2016-07-16,663.19
2016-07-17,663.19
2016-07-18,663.19
2016-07-19,673.46
2016-07-20,673.46
2016-07-21,673.46
2016-07-22,664
2016-07-23,664
2016-07-24,664
2016-07-25,661.48
2016-07-26,661.48
2016-07-27,661.48
2016-07-28,655.37
2016-07-29,655.37
2016-07-30,655.37
2016-07-31,654.68
2016-08-01,654.68
2016-08-02,654.68
2016-08-03,530.74
2016-08-04,530.74
2016-08-05,530.74
2016-08-06,572.72
2016-08-07,572.72
2016-08-08,572.72
2016-08-09,591.69
2016-08-10,591.69
2016-08-11,591.69
2016-08-12,586.01
2016-08-13,586.01
2016-08-14,586.01
2016-08-15,567.34
2016-08-16,567.34
2016-08-17,567.34
2016-08-18,570.92
2016-08-19,570.92
2016-08-20,570.92
2016-08-21,577.52
2016-08-22,577.52
2016-08-23,577.52
2016-08-24,581.98
2016-08-25,581.98
2016-08-26,581.98
2016-08-27,577.77
2016-08-28,577.77
2016-08-29,577.77
2016-08-30,571.5
2016-08-31,571.5
2016-09-01,571.5
2016-09-02,571
2016-09-03,571
2016-09-04,571
2016-09-05,603.95
2016-09-06,603.95
2016-09-07,603.95
2016-09-08,615.33
2016-09-09,615.33
2016-09-10,615.33
2016-09-11,621.65
2016-09-12,621.65
2016-09-13,621.65
2016-09-14,608.82
2016-09-15,608.82
2016-09-16,608.82
2016-09-17,607.04
2016-09-18,607.04
2016-09-19,607.04
2016-09-20,608.66
2016-09-21,608.66
2016-09-22,608.66
2016-09-23,594.08
2016-09-24,594.08
2016-09-25,594.08
2016-09-26,598.98
2016-09-27,598.98
2016-09-28,598.98
2016-09-29,603.85
2016-09-30,603.85
2016-10-01,603.85
2016-10-02,612.98
2016-10-03,612.98
2016-10-04,612.98
2016-10-05,607.18
2016-10-06,607.18
2016-10-07,607.18
2016-10-08,614.74
2016-10-09,614.74
2016-10-10,614.74
2016-10-11,614.77
2016-10-12,614.77
2016-10-13,614.77
2016-10-14,634.02
2016-10-15,634.02
2016-10-16,634.02
2016-10-17,638.97
2016-10-18,638.97
2016-10-19,638.97
2016-10-20,627.72
2016-10-21,627.72
2016-10-22,627.72
2016-10-23,653.25
2016-10-24,653.25
2016-10-25,653.25
2016-10-26,651.45
2016-10-27,651.45
2016-10-28,651.45
2016-10-29,685.91
2016-10-30,685.91
2016-10-31,697.01
2016-11-01,697.01
2016-11-02,697.01
2016-11-03,683.69
2016-11-04,683.69
2016-11-05,683.69
2016-11-06,709.96
2016-11-07,709.96
2016-11-08,709.96
2016-11-09,721.5
2016-11-10,721.5
2016-11-11,721.5
2016-11-12,702.28
2016-11-13,702.28
2016-11-14,702.28
2016-11-15,711.73
2016-11-16,711.73
2016-11-17,711.73
2016-11-18,748.98
2016-11-19,748.98
2016-11-20,748.98
2016-11-21,736.97
2016-11-22,736.97
2016-11-23,736.97
2016-11-24,735.64
2016-11-25,735.64
2016-11-26,735.64
2016-11-27,727.31
2016-11-28,727.31
2016-11-29,727.31
2016-11-30,742.05
2016-12-01,742.05
2016-12-02,742.05
2016-12-03,762.97
2016-12-04,762.97
2016-12-05,762.97
2016-12-06,758.99
2016-12-07,758.99
2016-12-08,758.99
2016-12-09,769.08
2016-12-10,769.08
2016-12-11,769.08
2016-12-12,777.99
2016-12-13,777.99
2016-12-14,777.99
2016-12-15,775.88
2016-12-16,775.88
2016-12-17,775.88
2016-12-18,788.67
2016-12-19,788.67
2016-12-20,788.67
2016-12-21,834.97
2016-12-22,834.97
2016-12-23,834.97
2016-12-24,892.6
2016-12-25,892.6
2016-12-26,892.6
2016-12-27,930.34
2016-12-28,930.34
2016-12-29,930.34
2016-12-30,958.12
2016-12-31,958.12
2017-01-01,958.12
2017-01-02,1013.42
2017-01-03,1013.42
2017-01-04,1013.42
2017-01-05,999.65
2017-01-06,999.65
2017-01-07,999.65
2017-01-08,910.49
2017-01-09,910.49
2017-01-10,910.49
2017-01-11,780.92
2017-01-12,780.92
2017-01-13,780.92
2017-01-14,819.55
2017-01-15,819.55
2017-01-16,819.55
2017-01-17,906.6
2017-01-18,906.6
2017-01-19,906.6
2017-01-20,895.64
2017-01-21,895.64
2017-01-22,895.64
2017-01-23,919.97
2017-01-24,919.97
2017-01-25,919.97
2017-01-26,915.05
2017-01-27,915.05
2017-01-28,915.05
2017-01-29,912.19
2017-01-30,912.19
2017-01-31,912.19
2017-02-01,983.42
2017-02-02,983.42
2017-02-03,983.42
2017-02-04,1034.07
2017-02-05,1034.07
2017-02-06,1034.07
2017-02-07,1052.84
2017-02-08,1052.84
2017-02-09,1052.84
2017-02-10,997.59
2017-02-11,997.59
2017-02-12,997.59
2017-02-13,1001.2
2017-02-14,1001.2
2017-02-15,1001.2
2017-02-16,1035.2
2017-02-17,1035.2
2017-02-18,1035.2
2017-02-19,1050.87
2017-02-20,1050.87
2017-02-21,1050.87
2017-02-22,1130.01
2017-02-23,1130.01
2017-02-24,1130.01
2017-02-25,1150.37
2017-02-26,1150.37
2017-02-27,1150.37
2017-02-28,1190.89
2017-03-01,1190.89
2017-03-02,1190.89
2017-03-03,1287
2017-03-04,1287
2017-03-05,1287
2017-03-06,1279.5
2017-03-07,1279.5
2017-03-08,1279.5
2017-03-09,1192.09
2017-03-10,1192.09
2017-03-11,1192.09
2017-03-12,1227.68
2017-03-13,1227.68
2017-03-14,1227.68
2017-03-15,1257
2017-03-16,1257
2017-03-17,1257
2017-03-18,967.69
2017-03-19,967.69
2017-03-20,967.69
2017-03-21,1113
2017-03-22,1113
2017-03-23,1113
2017-03-24,927.93
2017-03-25,927.93
2017-03-26,927.93
2017-03-27,927.93
2017-03-28,1041.04
2017-03-29,1041.04
2017-03-30,1041.04
2017-03-31,1034.74
2017-04-01,1034.74
2017-04-02,1034.74
2017-04-03,1079.99
2017-04-04,1079.99
2017-04-05,1079.99
2017-04-06,1133.53
2017-04-07,1133.53
2017-04-08,1133.53
2017-04-09,1184.03
2017-04-10,1184.03
2017-04-11,1184.03
2017-04-12,1219.09
2017-04-13,1219.09
2017-04-14,1219.09
2017-04-15,1170.36
2017-04-16,1170.36
2017-04-17,1170.36
2017-04-18,1176.97
2017-04-19,1176.97
2017-04-20,1176.97
2017-04-21,1236.63
2017-04-22,1236.63
2017-04-23,1236.63
2017-04-24,1240.84
2017-04-25,1240.84
2017-04-26,1240.84
2017-04-27,1288.02
2017-04-28,1288.02
2017-04-29,1288.02
2017-04-30,1333
2017-05-01,1333
2017-05-02,1333
2017-05-03,1447.55
2017-05-04,1447.55
2017-05-05,1447.55
2017-05-06,1518.75
2017-05-07,1518.75
2017-05-08,1518.75
2017-05-09,1651.1
2017-05-10,1651.1
2017-05-11,1651.1
2017-05-12,1829
2017-05-13,1829
2017-05-14,1829
2017-05-15,1780
2017-05-16,1780
2017-05-17,1780
2017-05-18,1783.98
2017-05-19,1783.98
2017-05-20,1783.98
2017-05-21,2008.84
2017-05-22,2008.84
2017-05-23,2008.84
2017-05-24,2256.32
2017-05-25,2256.32
2017-05-26,2256.32
2017-05-27,2279.82
2017-05-28,2279.82
2017-05-29,2279.82
2017-05-30,2290.02
2017-05-31,2290.02
2017-06-01,2290.02
2017-06-02,2409.93
2017-06-03,2409.93
2017-06-04,2409.93
2017-06-05,2529.53
2017-06-06,2529.53
2017-06-07,2529.53
2017-06-08,2683.03
2017-06-09,2683.03
2017-06-10,2683.03
2017-06-11,2898.63
2017-06-12,2898.63
2017-06-13,2898.63
2017-06-14,2706
2017-06-15,2706
2017-06-16,2706
2017-06-17,2477.94
2017-06-18,2477.94
2017-06-19,2477.94
2017-06-20,2600
2017-06-21,2600
2017-06-22,2600
2017-06-23,2713.48
2017-06-24,2713.48
2017-06-25,2713.48
2017-06-26,2502.03
2017-06-27,2502.03
2017-06-28,2502.03
2017-06-29,2558.3
2017-06-30,2558.3
2017-07-01,2558.3
2017-07-02,2421.26
2017-07-03,2421.26
2017-07-04,2421.26
2017-07-05,2598.89
2017-07-06,2598.89
2017-07-07,2598.89
2017-07-08,2502.86
2017-07-09,2502.86
2017-07-10,2502.86
2017-07-11,2327.09
2017-07-12,2327.09
2017-07-13,2327.09
2017-07-14,2338.49
2017-07-15,2338.49
2017-07-16,2338.49
2017-07-17,1910.96
2017-07-18,1910.96
2017-07-19,1910.96
2017-07-20,2265.21
2017-07-21,2265.21
2017-07-22,2265.21
2017-07-23,2825.51
2017-07-24,2825.51
2017-07-25,2825.51
2017-07-26,2564.3
2017-07-27,2564.3
2017-07-28,2564.3
2017-07-29,2784.8
2017-07-30,2784.8
2017-07-31,2784.8
2017-08-01,2862.9
2017-08-02,2862.9
2017-08-03,2862.9
2017-08-04,2790
2017-08-05,2790
2017-08-06,2790
2017-08-07,3210.2
2017-08-08,3210.2
2017-08-09,3210.2
2017-08-10,3340.28
2017-08-11,3340.28
2017-08-12,3340.28
2017-08-13,3868.52
2017-08-14,3868.52
2017-08-15,3868.52
2017-08-16,4179.97
2017-08-17,4179.97
2017-08-18,4179.97
2017-08-19,4104.71
2017-08-20,4104.71
2017-08-21,4104.71
2017-08-22,3986.28
2017-08-23,3986.28
2017-08-24,3986.28
2017-08-25,4331.77
2017-08-26,4331.77
2017-08-27,4331.77
2017-08-28,4339.05
2017-08-29,4339.05
2017-08-30,4339.05
2017-08-31,4582.52
2017-09-01,4582.52
2017-09-02,4582.52
2017-09-03,4585.57
2017-09-04,4585.57
2017-09-05,4585.57
2017-09-06,4385.02
2017-09-07,4385.02
2017-09-08,4385.02
2017-09-09,4312.26
2017-09-10,4312.26
2017-09-11,4312.26
2017-09-12,4198.59
2017-09-13,4198.59
2017-09-14,4198.59
2017-09-15,3216.43
2017-09-16,3216.43
2017-09-17,3216.43
2017-09-18,3678.53
2017-09-19,3678.53
2017-09-20,3678.53
2017-09-21,3894.48
2017-09-22,3894.48
2017-09-23,3894.48
2017-09-24,3777.62
2017-09-25,3777.62
2017-09-26,3777.62
2017-09-27,3881
2017-09-28,3881
2017-09-29,3881
2017-09-30,4164.27
2017-10-01,4164.27
2017-10-02,4164.27
2017-10-03,4394.07
2017-10-04,4394.07
2017-10-05,4394.07
2017-10-06,4318.58
2017-10-07,4318.58
2017-10-08,4318.58
2017-10-09,4605.66
2017-10-10,4605.66
2017-10-11,4605.66
2017-10-12,4822.17
2017-10-13,4822.17
2017-10-14,4822.17
2017-10-15,5825.99
2017-10-16,5825.99
2017-10-17,5825.99
2017-10-18,5594.66
2017-10-19,5594.66
2017-10-20,5594.66
2017-10-21,5986.44
2017-10-22,5986.44
2017-10-23,5986.44
2017-10-24,5900.59
2017-10-25,5900.59
2017-10-26,5900.59
2017-10-27,5889.82
2017-10-28,5889.82
2017-10-29,6136.49
2017-10-30,6136.49
2017-10-31,6136.49
2017-11-01,6751.98
2017-11-02,6751.98
2017-11-03,6751.98
2017-11-04,7365.99
2017-11-05,7365.99
2017-11-06,7365.99
2017-11-07,7128.64
2017-11-08,7128.64
2017-11-09,7128.64
2017-11-10,6569.22
2017-11-11,6569.22
2017-11-12,6569.22
2017-11-13,6493.63
2017-11-14,6493.63
2017-11-15,6493.63
2017-11-16,7868.77
2017-11-17,7868.77
2017-11-18,7868.77
2017-11-19,8049.72
2017-11-20,8049.72
2017-11-21,8049.72
2017-11-22,8236.72
2017-11-23,8236.72
2017-11-24,8236.72
2017-11-25,8768.8
2017-11-26,8768.8
2017-11-27,8768.8
2017-11-28,9919
2017-11-29,9919
2017-11-30,9919
2017-12-01,10879.88
2017-12-02,10879.88
2017-12-03,10879.88
2017-12-04,11591.22
2017-12-05,11591.22
2017-12-06,11591.22
2017-12-07,16860.88
2017-12-08,16860.88
2017-12-09,16860.88
2017-12-10,15068.95
2017-12-11,15068.95
2017-12-12,15068.95
2017-12-13,16252.31
2017-12-14,16252.31
2017-12-15,16252.31
2017-12-16,19279.9
2017-12-17,19279.9
2017-12-18,19279.9
2017-12-19,17382.94
2017-12-20,17382.94
2017-12-21,17382.94
2017-12-22,13776.61
2017-12-23,13776.61
2017-12-24,13776.61
2017-12-25,13740.94
2017-12-26,13740.94
2017-12-27,13740.94
2017-12-28,14214.01
2017-12-29,14214.01
2017-12-30,14214.01
2017-12-31,13796
2018-01-01,13796
2018-01-02,13796
2018-01-03,15039.24
2018-01-04,15039.24
2018-01-05,15039.24
2018-01-06,17155.95
2018-01-07,17155.95
2018-01-08,17155.95
2018-01-09,14437.42
2018-01-10,14437.42
2018-01-11,14437.42
2018-01-12,13791.19
2018-01-13,13791.19
2018-01-14,13791.19
2018-01-15,13554.14
2018-01-16,13554.14
2018-01-17,13554.14
2018-01-18,11174.82
2018-01-19,11174.82
2018-01-20,11174.82
2018-01-21,11513.42
2018-01-22,11513.42
2018-01-23,11513.42
2018-01-24,11392.03
2018-01-25,11392.03
2018-01-26,11392.03
2018-01-27,11431.37
2018-01-28,11431.37
2018-01-29,11431.37
2018-01-30,10082.52
2018-01-31,10082.52
2018-02-01,10082.52
2018-02-02,8852.73
2018-02-03,8852.73
2018-02-04,8852.73
2018-02-05,6925.46
2018-02-06,6925.46
2018-02-07,6925.46
2018-02-08,8245.08
2018-02-09,8245.08
2018-02-10,8245.08
2018-02-11,8068.02
2018-02-12,8068.02
2018-02-13,8068.02
2018-02-14,9471.64
2018-02-15,9471.64
2018-02-16,9471.64
2018-02-17,11085.83
2018-02-18,11085.83
2018-02-19,11085.83
2018-02-20,11245.98
2018-02-21,11245.98
2018-02-22,11245.98
2018-02-23,10171.3
2018-02-24,10171.3
2018-02-25,10171.3
2018-02-26,10319.46
2018-02-27,10319.46
2018-02-28,10319.46
2018-03-01,10931.12
2018-03-02,10931.12
2018-03-03,10931.12
2018-03-04,11516.83
2018-03-05,11516.83
2018-03-06,11516.83
2018-03-07,9920.46
2018-03-08,9920.46
2018-03-09,9920.46
2018-03-10,8777.37
2018-03-11,8777.37
2018-03-12,8777.37
2018-03-13,9153.54
2018-03-14,9153.54
2018-03-15,9153.54
2018-03-16,8297.89
2018-03-17,8297.89
2018-03-18,8297.89
2018-03-19,8605.64
2018-03-20,8605.64
2018-03-21,8605.64
2018-03-22,8725.37
2018-03-23,8725.37
2018-03-24,8725.37
2018-03-25,8725.37
2018-03-26,8457.96
2018-03-27,8457.96
2018-03-28,8457.96
2018-03-29,7950.61
2018-03-30,7950.61
2018-03-31,7950.61
2018-04-01,6937.56
2018-04-02,6937.56
2018-04-03,6937.56
2018-04-04,7426.48
2018-04-05,7426.48
2018-04-06,7426.48
2018-04-07,6634.68
2018-04-08,6634.68
2018-04-09,6634.68
2018-04-10,6784.41
2018-04-11,6784.41
2018-04-12,6784.41
2018-04-13,7941.46
2018-04-14,7941.46
2018-04-15,7941.46
2018-04-16,8368.1
2018-04-17,8368.1
2018-04-18,8368.1
2018-04-19,8175.96
2018-04-20,8175.96
2018-04-21,8175.96
2018-04-22,8930.6
2018-04-23,8930.6
2018-04-24,8930.6
2018-04-25,9658.11
2018-04-26,9658.11
2018-04-27,9658.11
2018-04-28,8928.55
2018-04-29,8928.55
2018-04-30,8928.55
2018-05-01,9239.55
2018-05-02,9239.55
2018-05-03,9239.55
2018-05-04,9753.35
2018-05-05,9753.35
2018-05-06,9753.35
2018-05-07,9631.44
2018-05-08,9631.44
2018-05-09,9631.44
2018-05-10,9310.37
2018-05-11,9310.37
2018-05-12,9310.37
2018-05-13,8463.52
2018-05-14,8463.52
2018-05-15,8463.52
2018-05-16,8471.06
2018-05-17,8471.06
2018-05-18,8471.06
2018-05-19,8239.08
2018-05-20,8239.08
2018-05-21,8239.08
2018-05-22,8396.63
2018-05-23,8396.63
2018-05-24,8396.63
2018-05-25,7576.78
2018-05-26,7576.78
2018-05-27,7576.78
2018-05-28,7344.56
2018-05-29,7344.56
2018-05-30,7344.56
2018-05-31,7386.72
2018-06-01,7386.72
2018-06-02,7386.72
2018-06-03,7637.14
2018-06-04,7637.14
2018-06-05,7637.14
2018-06-06,7619.43
2018-06-07,7619.43
2018-06-08,7619.43
2018-06-09,7615.54
2018-06-10,7615.54
2018-06-11,7615.54
2018-06-12,6879.31
2018-06-13,6879.31
2018-06-14,6879.31
2018-06-15,6637.41
2018-06-16,6637.41
2018-06-17,6637.41
2018-06-18,6445.79
2018-06-19,6445.79
2018-06-20,6445.79
2018-06-21,6760.83
2018-06-22,6760.83
2018-06-23,6760.83
2018-06-24,6170.46
2018-06-25,6170.46
2018-06-26,6170.46
2018-06-27,6097.46
2018-06-28,6097.46
2018-06-29,6097.46
2018-06-30,6223.28
2018-07-01,6223.28
2018-07-02,6223.28
2018-07-03,6626.44
2018-07-04,6626.44
2018-07-05,6626.44
2018-07-06,6555.51
2018-07-07,6555.51
2018-07-08,6555.51
2018-07-09,6724.04
2018-07-10,6724.04
2018-07-11,6724.04
2018-07-12,6403.18
2018-07-13,6403.18
2018-07-14,6403.18
2018-07-15,6248.84
2018-07-16,6248.84
2018-07-17,6248.84
2018-07-18,7321.62
2018-07-19,7321.62
2018-07-20,7321.62
2018-07-21,7334.99
2018-07-22,7334.99
2018-07-23,7334.99
2018-07-24,7715.1
2018-07-25,7715.1
2018-07-26,7715.1
2018-07-27,7939.81
2018-07-28,7939.81
2018-07-29,7939.81
2018-07-30,8220.91
2018-07-31,8220.91
2018-08-01,8220.91
2018-08-02,7607.7
2018-08-03,7607.7
2018-08-04,7607.7
2018-08-05,7011.28
2018-08-06,7011.28
2018-08-07,7011.28
2018-08-08,6718.23
2018-08-09,6718.23
2018-08-10,6718.23
2018-08-11,6138.96
2018-08-12,6138.96
2018-08-13,6138.96
2018-08-14,6252.13
2018-08-15,6252.13
2018-08-16,6252.13
2018-08-17,6312.75
2018-08-18,6312.75
2018-08-19,6312.75
2018-08-20,6486.58
2018-08-21,6486.58
2018-08-22,6486.58
2018-08-23,6354.57
2018-08-24,6354.57
2018-08-25,6354.57
2018-08-26,6738.27
2018-08-27,6738.27
2018-08-28,6738.27
2018-08-29,7078.19
2018-08-30,7078.19
2018-08-31,7078.19
2018-09-01,7018.78
2018-09-02,7018.78
2018-09-03,7018.78
2018-09-04,7265.08
2018-09-05,7265.08
2018-09-06,7265.08
2018-09-07,6501.19
2018-09-08,6501.19
2018-09-09,6501.19
2018-09-10,6240.98
2018-09-11,6240.98
2018-09-12,6240.98
2018-09-13,6326.04
2018-09-14,6326.04
2018-09-15,6326.04
2018-09-16,6522.39
2018-09-17,6522.39
2018-09-18,6522.39
2018-09-19,6342.39
2018-09-20,6342.39
2018-09-21,6342.39
2018-09-22,6756.12
2018-09-23,6756.12
2018-09-24,6756.12
2018-09-25,6583.45
2018-09-26,6583.45
2018-09-27,6583.45
2018-09-28,6686.08
2018-09-29,6686.08
2018-09-30,6686.08
2018-10-01,6611.02
2018-10-02,6611.02
2018-10-03,6611.02
2018-10-04,6483.73
2018-10-05,6483.73
2018-10-06,6483.73
2018-10-07,6573.62
2018-10-08,6573.62
2018-10-09,6573.62
2018-10-10,6626.85
2018-10-11,6626.85
2018-10-12,6626.85
2018-10-13,6247
2018-10-14,6247
2018-10-15,6247
2018-10-16,6599.17
2018-10-17,6599.17
2018-10-18,6599.17
2018-10-19,6509.61
2018-10-20,6509.61
2018-10-21,6509.61
2018-10-22,6504.78
2018-10-23,6504.78
2018-10-24,6504.78
2018-10-25,6489.77
2018-10-26,6489.77
2018-10-27,6489.77
2018-10-28,6457.21
2018-10-29,6457.21
2018-10-30,6301.61
2018-10-31,6301.61
2018-11-01,6301.61
2018-11-02,6390.42
2018-11-03,6390.42
2018-11-04,6390.42
2018-11-05,6437.76
2018-11-06,6437.76
2018-11-07,6437.76
2018-11-08,6444.97
2018-11-09,6444.97
2018-11-10,6444.97
2018-11-11,6408.53
2018-11-12,6408.53
2018-11-13,6408.53
2018-11-14,5756.77
2018-11-15,5756.77
2018-11-16,5756.77
2018-11-17,5572.44
2018-11-18,5572.44
2018-11-19,5572.44
2018-11-20,4491.98
2018-11-21,4491.98
2018-11-22,4491.98
2018-11-23,4352.98
2018-11-24,4352.98
2018-11-25,4352.98
2018-11-26,3793.35
2018-11-27,3793.35
2018-11-28,3793.35
2018-11-29,4278.77
2018-11-30,4278.77
2018-12-01,4278.77
2018-12-02,4140.6
2018-12-03,4140.6
2018-12-04,4140.6
2018-12-05,3744.98
2018-12-06,3744.98
2018-12-07,3744.98
2018-12-08,3453.66
2018-12-09,3453.66
2018-12-10,3453.66
2018-12-11,3407.28
2018-12-12,3407.28
2018-12-13,3407.28
2018-12-14,3242.42
2018-12-15,3242.42
2018-12-16,3242.42
2018-12-17,3556.54
2018-12-18,3556.54
2018-12-19,3556.54
2018-12-20,4135.19
2018-12-21,4135.19
2018-12-22,4135.19
2018-12-23,3995.17
2018-12-24,3995.17
2018-12-25,3995.17
2018-12-26,3848.21
2018-12-27,3848.21
2018-12-28,3848.21
2018-12-29,3770.36
2018-12-30,3770.36
2018-12-31,3770.36
2019-01-01,3855.88
2019-01-02,3855.88
2019-01-03,3855.88
2019-01-04,3856.62
2019-01-05,3856.62
2019-01-06,3856.62
2019-01-07,4032.25
2019-01-08,4032.25
2019-01-09,4032.25
2019-01-10,3646.25
2019-01-11,3646.25
2019-01-12,3646.25
2019-01-13,3531.96
2019-01-14,3531.96
2019-01-15,3531.96
2019-01-16,3621.43
2019-01-17,3621.43
2019-01-18,3621.43
2019-01-19,3703.98
2019-01-20,3703.98
2019-01-21,3703.98
2019-01-22,3587.35
2019-01-23,3587.35
2019-01-24,3587.35
2019-01-25,3577.79
2019-01-26,3577.79
2019-01-27,3577.79
2019-01-28,3448.58
2019-01-29,3448.58
2019-01-30,3448.58
2019-01-31,3444.81
2019-02-01,3444.81
2019-02-02,3444.81
2019-02-03,3456.02
2019-02-04,3456.02
2019-02-05,3456.02
2019-02-06,3405.7
2019-02-07,3405.7
2019-02-08,3405.7
2019-02-09,3664.38
2019-02-10,3664.38
2019-02-11,3664.38
2019-02-12,3632.42
2019-02-13,3632.42
2019-02-14,3632.42
2019-02-15,3608.2
2019-02-16,3608.2
2019-02-17,3608.2
2019-02-18,3910.8
2019-02-19,3910.8
2019-02-20,3910.8
2019-02-21,3944.88
2019-02-22,3944.88
2019-02-23,3944.88
2019-02-24,3766.89
2019-02-25,3766.89
2019-02-26,3766.89
2019-02-27,3833.23
2019-02-28,3833.23
2019-03-01,3833.23
2019-03-02,3831.44
2019-03-03,3831.44
2019-03-04,3831.44
2019-03-05,3872.25
2019-03-06,3872.25
2019-03-07,3872.25
2019-03-08,3875.96
2019-03-09,3875.96
2019-03-10,3875.96
2019-03-11,3881.09
2019-03-12,3881.09
2019-03-13,3881.09
2019-03-14,3885.21
2019-03-15,3885.21
2019-03-16,3885.21
2019-03-17,3994.92
2019-03-18,3994.92
2019-03-19,3994.92
2019-03-20,4056.4
2019-03-21,4056.4
2019-03-22,4056.4
2019-03-23,4011.92
2019-03-24,4011.92
2019-03-25,4011.92
2019-03-26,3947.74
2019-03-27,3947.74
2019-03-28,3947.74
2019-03-29,4115.55
2019-03-30,4115.55
2019-03-31,4115.55
2019-04-01,4115.55
2019-04-02,4152.53
2019-04-03,4152.53
2019-04-04,4152.53
2019-04-05,4911.24
2019-04-06,4911.24
2019-04-07,4911.24
2019-04-08,5189.39
2019-04-09,5189.39
2019-04-10,5189.39
2019-04-11,5310.18
2019-04-12,5310.18
2019-04-13,5310.18
2019-04-14,5064.62
2019-04-15,5064.62
2019-04-16,5064.62
2019-04-17,5196.65
2019-04-18,5196.65
2019-04-19,5196.65
2019-04-20,5277.04
2019-04-21,5277.04
2019-04-22,5277.04
2019-04-23,5377.19
2019-04-24,5377.19
2019-04-25,5377.19
2019-04-26,5195.61
2019-04-27,5195.61
2019-04-28,5195.61
2019-04-29,5301.29
2019-04-30,5301.29
2019-05-01,5301.29
2019-05-02,5326.67
2019-05-03,5326.67
2019-05-04,5326.67
2019-05-05,5771.08
2019-05-06,5771.08
2019-05-07,5771.08
2019-05-08,5755.72
2019-05-09,5755.72
2019-05-10,5755.72
2019-05-11,6348.02
2019-05-12,6348.02
2019-05-13,6348.02
2019-05-14,7823.11
2019-05-15,7823.11
2019-05-16,7823.11
2019-05-17,7885.96
2019-05-18,7885.96
2019-05-19,7885.96
2019-05-20,8193.7
2019-05-21,8193.7
2019-05-22,8193.7
2019-05-23,7625.93
2019-05-24,7625.93
2019-05-25,7625.93
2019-05-26,8071.45
2019-05-27,8071.45
2019-05-28,8071.45
2019-05-29,8719.88
2019-05-30,8719.88
2019-05-31,8719.88
2019-06-01,8553.81
2019-06-02,8553.81
2019-06-03,8553.81
2019-06-04,8134.92
2019-06-05,8134.92
2019-06-06,8134.92
2019-06-07,7803.23
2019-06-08,7803.23
2019-06-09,7803.23
2019-06-10,7640.61
2019-06-11,7640.61
2019-06-12,7640.61
2019-06-13,8173.06
2019-06-14,8173.06
2019-06-15,8173.06
2019-06-16,8859.47
2019-06-17,8859.47
2019-06-18,8859.47
2019-06-19,9076.18
2019-06-20,9076.18
2019-06-21,9076.18
2019-06-22,10209.38
2019-06-23,10209.38
2019-06-24,10209.38
2019-06-25,11017.5
2019-06-26,11017.5
2019-06-27,11017.5
2019-06-28,11132.85
2019-06-29,11132.85
2019-06-30,11132.85
2019-07-01,10737.73
2019-07-02,10737.73
2019-07-03,10737.73
2019-07-04,11984.76
2019-07-05,11984.76
2019-07-06,11984.76
2019-07-07,11232.04
2019-07-08,11232.04
2019-07-09,11232.04
2019-07-10,12586.78
2019-07-11,12586.78
2019-07-12,12586.78
2019-07-13,11803.97
2019-07-14,11803.97
2019-07-15,11803.97
2019-07-16,10873.5
2019-07-17,10873.5
2019-07-18,10873.5
2019-07-19,10638.56
2019-07-20,10638.56
2019-07-21,10638.56
2019-07-22,10587.41
2019-07-23,10587.41
2019-07-24,10587.41
2019-07-25,9772.17
2019-07-26,9772.17
2019-07-27,9772.17
2019-07-28,9473.99
2019-07-29,9473.99
2019-07-30,9473.99
2019-07-31,9589.13
2019-08-01,9589.13
2019-08-02,9589.13
2019-08-03,10529.55
2019-08-04,10529.55
2019-08-05,10529.55
2019-08-06,11787.99
2019-08-07,11787.99
2019-08-08,11787.99
2019-08-09,11996.41
2019-08-10,11996.41
2019-08-11,11996.41
2019-08-12,11566.84
